run,year,viv_type,count
18,2029,tavi_in_tavi,116
18,2030,tavi_in_savr,455
18,2030,tavi_in_tavi,148
18,2031,tavi_in_savr,480
18,2031,tavi_in_tavi,181
18,2032,tavi_in_savr,543
18,2032,tavi_in_tavi,196
18,2033,tavi_in_savr,552
18,2033,tavi_in_tavi,272
18,2034,tavi_in_savr,533
18,2034,tavi_in_tavi,295
18,2035,tavi_in_savr,548
18,2035,tavi_in_tavi,377
19,2025,tavi_in_savr,354
19,2025,tavi_in_tavi,32
19,2026,tavi_in_savr,409
19,2026,tavi_in_tavi,47
19,2027,tavi_in_savr,401
19,2027,tavi_in_tavi,83
19,2028,tavi_in_savr,423
19,2028,tavi_in_tavi,82
19,2029,tavi_in_savr,476
19,2029,tavi_in_tavi,141
19,2030,tavi_in_savr,470
19,2030,tavi_in_tavi,148
19,2031,tavi_in_savr,486
19,2031,tavi_in_tavi,162
19,2032,tavi_in_savr,494
19,2032,tavi_in_tavi,212
19,2033,tavi_in_savr,537
19,2033,tavi_in_tavi,262
19,2034,tavi_in_savr,546
19,2034,tavi_in_tavi,313
19,2035,tavi_in_savr,601
19,2035,tavi_in_tavi,369
