year,age,sex,population
2046,44,Men,254800
2046,45,Men,326600
2046,46,Men,326600
2046,47,Men,326600
2046,48,Men,326600
2046,49,Men,326600
2046,50,Men,372800
2046,51,Men,372800
2046,52,Men,372800
2046,53,Men,372800
2046,54,Men,372800
2046,55,Men,332800
2046,56,Men,332800
2046,57,Men,332800
2046,58,Men,332800
2046,59,Men,332800
2046,60,Men,356000
2046,61,Men,356000
2046,62,Men,356000
2046,63,Men,356000
2046,64,Men,356000
2046,65,Men,364600
2046,66,Men,364600
2046,67,Men,364600
2046,68,Men,364600
2046,69,Men,364600
2046,70,Men,360800
2046,71,Men,360800
2046,72,Men,360800
2046,73,Men,360800
2046,74,Men,360800
2046,75,Men,338400
2046,76,Men,338400
2046,77,Men,338400
2046,78,Men,338400
2046,79,Men,338400
2046,80,Men,258800
2046,81,Men,258800
2046,82,Men,258800
2046,83,Men,258800
2046,84,Men,258800
2046,85,Men,174600
2046,86,Men,174600
2046,87,Men,174600
2046,88,Men,174600
2046,89,Men,174600
2046,90,Men,66200
2046,91,Men,66200
2046,92,Men,66200
2046,93,Men,66200
2046,94,Men,66200
2046,95,Men,14800
2046,96,Men,14800
2046,97,Men,14800
2046,98,Men,14800
2046,99,Men,14800
2046,100,Men,1800
2046,101,Men,1800
2046,102,Men,1800
2046,103,Men,1800
2046,104,Men,1800
2047,0,Men,121000
2047,1,Men,121000
2047,2,Men,121000
2047,3,Men,121000
2047,4,Men,121000
2047,5,Men,122200
2047,6,Men,122200
2047,7,Men,122200
2047,8,Men,122200
2047,9,Men,122200
2047,10,Men,127800
2047,11,Men,127800
2047,12,Men,127800
2047,13,Men,127800
2047,14,Men,127800
2047,15,Men,138000
2047,16,Men,138000
2047,17,Men,138000
2047,18,Men,138000
2047,19,Men,138000
2047,20,Men,153800
2047,21,Men,153800
2047,22,Men,153800
2047,23,Men,153800
2047,24,Men,153800
2047,25,Men,181800
2047,26,Men,181800
2047,27,Men,181800
2047,28,Men,181800
2047,29,Men,181800
2047,30,Men,241400
2047,31,Men,241400
2047,32,Men,241400
2047,33,Men,241400
2047,34,Men,241400
2047,35,Men,254600
2047,36,Men,254600
2047,37,Men,254600
2047,38,Men,254600
2047,39,Men,254600
2047,40,Men,249200
2047,41,Men,249200
2047,42,Men,249200
2047,43,Men,249200
2047,44,Men,249200
2047,45,Men,310600
2047,46,Men,310600
2047,47,Men,310600
2047,48,Men,310600
2047,49,Men,310600
2047,50,Men,368400
2047,51,Men,368400
2047,52,Men,368400
2047,53,Men,368400
2047,54,Men,368400
2047,55,Men,341000
2047,56,Men,341000
2047,57,Men,341000
2047,58,Men,341000
2047,59,Men,341000
2047,60,Men,339800
2047,61,Men,339800
2047,62,Men,339800
2047,63,Men,339800
2047,64,Men,339800
2047,65,Men,372000
2047,66,Men,372000
2047,67,Men,372000
2047,68,Men,372000
2047,69,Men,372000
2047,70,Men,348800
2047,71,Men,348800
2047,72,Men,348800
2047,73,Men,348800
2047,74,Men,348800
2047,75,Men,344600
2047,76,Men,344600
2047,77,Men,344600
2047,78,Men,344600
2047,79,Men,344600
2047,80,Men,257400
2047,81,Men,257400
2047,82,Men,257400
2047,83,Men,257400
2047,84,Men,257400
2047,85,Men,181800
2047,86,Men,181800
2047,87,Men,181800
2047,88,Men,181800
2047,89,Men,181800
2047,90,Men,71800
2047,91,Men,71800
2047,92,Men,71800
2047,93,Men,71800
2047,94,Men,71800
2047,95,Men,15800
2047,96,Men,15800
2047,97,Men,15800
2047,98,Men,15800
2047,99,Men,15800
2047,100,Men,2000
2047,101,Men,2000
2047,102,Men,2000
2047,103,Men,2000
2047,104,Men,2000
2048,0,Men,120000
2048,1,Men,120000
2048,2,Men,120000
2048,3,Men,120000
2048,4,Men,120000
2048,5,Men,122000
2048,6,Men,122000
2048,7,Men,122000
2048,8,Men,122000
2048,9,Men,122000
2048,10,Men,126200
2048,11,Men,126200
2048,12,Men,126200
2048,13,Men,126200
2048,14,Men,126200
2048,15,Men,137400
2048,16,Men,137400
2048,17,Men,137400
2048,18,Men,137400
2048,19,Men,137400
2048,20,Men,154600
2048,21,Men,154600
2048,22,Men,154600
2048,23,Men,154600
2048,24,Men,154600
2048,25,Men,171400
2048,26,Men,171400
2048,27,Men,171400
2048,28,Men,171400
2048,29,Men,171400
2048,30,Men,229600
2048,31,Men,229600
2048,32,Men,229600
2048,33,Men,229600
2048,34,Men,229600
2048,35,Men,253200
2048,36,Men,253200
2048,37,Men,253200
2048,38,Men,253200
2048,39,Men,253200
2048,40,Men,248200
2048,41,Men,248200
2048,42,Men,248200
2048,43,Men,248200
2048,44,Men,248200
2048,45,Men,294400
2048,46,Men,294400
2048,47,Men,294400
2048,48,Men,294400
2048,49,Men,294400
2048,50,Men,358800
2048,51,Men,358800
2048,52,Men,358800
2048,53,Men,358800
2048,54,Men,358800
2048,55,Men,351400
2048,56,Men,351400
2048,57,Men,351400
2048,58,Men,351400
2048,59,Men,351400
2048,60,Men,326800
2048,61,Men,326800
2048,62,Men,326800
2048,63,Men,326800
2048,64,Men,326800
2048,65,Men,375400
2048,66,Men,375400
2048,67,Men,375400
2048,68,Men,375400
2048,69,Men,375400
2048,70,Men,339400
2048,71,Men,339400
2048,72,Men,339400
2048,73,Men,339400
2048,74,Men,339400
2048,75,Men,345800
2048,76,Men,345800
2048,77,Men,345800
2048,78,Men,345800
2048,79,Men,345800
2048,80,Men,260400
2048,81,Men,260400
2048,82,Men,260400
2048,83,Men,260400
2048,84,Men,260400
2048,85,Men,185600
2048,86,Men,185600
2048,87,Men,185600
2048,88,Men,185600
2048,89,Men,185600
2048,90,Men,77600
2048,91,Men,77600
2048,92,Men,77600
2048,93,Men,77600
2048,94,Men,77600
2048,95,Men,17200
2048,96,Men,17200
2048,97,Men,17200
2048,98,Men,17200
2048,99,Men,17200
2048,100,Men,2200
2048,101,Men,2200
2048,102,Men,2200
2048,103,Men,2200
2048,104,Men,2200
2049,0,Men,118400
2049,1,Men,118400
2049,2,Men,118400
2049,3,Men,118400
2049,4,Men,118400
2049,5,Men,122000
2049,6,Men,122000
2049,7,Men,122000
2049,8,Men,122000
2049,9,Men,122000
2049,10,Men,124600
2049,11,Men,124600
2049,12,Men,124600
2049,13,Men,124600
2049,14,Men,124600
2049,15,Men,136400
2049,16,Men,136400
2049,17,Men,136400
2049,18,Men,136400
2049,19,Men,136400
2049,20,Men,156200
2049,21,Men,156200
2049,22,Men,156200
2049,23,Men,156200
2049,24,Men,156200
2049,25,Men,163600
2049,26,Men,163600
2049,27,Men,163600
2049,28,Men,163600
2049,29,Men,163600
2049,30,Men,217000
2049,31,Men,217000
2049,32,Men,217000
2049,33,Men,217000
2049,34,Men,217000
2049,35,Men,251200
2049,36,Men,251200
2049,37,Men,251200
2049,38,Men,251200
2049,39,Men,251200
2049,40,Men,246400
2049,41,Men,246400
2049,42,Men,246400
2049,43,Men,246400
2049,44,Men,246400
2049,45,Men,280000
2049,46,Men,280000
2049,47,Men,280000
2049,48,Men,280000
2049,49,Men,280000
2049,50,Men,347000
2049,51,Men,347000
2049,52,Men,347000
2049,53,Men,347000
2049,54,Men,347000
2049,55,Men,360200
2049,56,Men,360200
2049,57,Men,360200
2049,58,Men,360200
2049,59,Men,360200
2049,60,Men,321200
2049,61,Men,321200
2049,62,Men,321200
2049,63,Men,321200
2049,64,Men,321200
2049,65,Men,370600
2049,66,Men,370600
2049,67,Men,370600
2049,68,Men,370600
2049,69,Men,370600
2049,70,Men,333800
2049,71,Men,333800
2049,72,Men,333800
2049,73,Men,333800
2049,74,Men,333800
2049,75,Men,343200
2049,76,Men,343200
2049,77,Men,343200
2049,78,Men,343200
2049,79,Men,343200
2049,80,Men,267400
2049,81,Men,267400
2049,82,Men,267400
2049,83,Men,267400
2049,84,Men,267400
2049,85,Men,186800
2049,86,Men,186800
2049,87,Men,186800
2049,88,Men,186800
2049,89,Men,186800
2049,90,Men,83200
2049,91,Men,83200
2049,92,Men,83200
2049,93,Men,83200
2049,94,Men,83200
2049,95,Men,18600
2049,96,Men,18600
2049,97,Men,18600
2049,98,Men,18600
2049,99,Men,18600
2049,100,Men,2400
2049,101,Men,2400
2049,102,Men,2400
2049,103,Men,2400
2049,104,Men,2400
2050,0,Men,116200
2050,1,Men,116200
2050,2,Men,116200
2050,3,Men,116200
2050,4,Men,116200
2050,5,Men,122000
2050,6,Men,122000
2050,7,Men,122000
2050,8,Men,122000
2050,9,Men,122000
2050,10,Men,123400
2050,11,Men,123400
2050,12,Men,123400
2050,13,Men,123400
2050,14,Men,123400
2050,15,Men,135000
2050,16,Men,135000
2050,17,Men,135000
2050,18,Men,135000
2050,19,Men,135000
2050,20,Men,157000
2050,21,Men,157000
2050,22,Men,157000
2050,23,Men,157000
2050,24,Men,157000
2050,25,Men,159400
2050,26,Men,159400
2050,27,Men,159400
2050,28,Men,159400
2050,29,Men,159400
2050,30,Men,201600
2050,31,Men,201600
2050,32,Men,201600
2050,33,Men,201600
2050,34,Men,201600
2050,35,Men,249000
2050,36,Men,249000
2050,37,Men,249000
2050,38,Men,249000
2050,39,Men,249000
2050,40,Men,246200
2050,41,Men,246200
2050,42,Men,246200
2050,43,Men,246200
2050,44,Men,246200
2050,45,Men,265000
2050,46,Men,265000
2050,47,Men,265000
2050,48,Men,265000
2050,49,Men,265000
2050,50,Men,335400
2050,51,Men,335400
2050,52,Men,335400
2050,53,Men,335400
2050,54,Men,335400
2050,55,Men,366000
2050,56,Men,366000
2050,57,Men,366000
2050,58,Men,366000
2050,59,Men,366000
2050,60,Men,321400
2050,61,Men,321400
2050,62,Men,321400
2050,63,Men,321400
2050,64,Men,321400
2050,65,Men,357600
2050,66,Men,357600
2050,67,Men,357600
2050,68,Men,357600
2050,69,Men,357600
2050,70,Men,336000
2050,71,Men,336000
2050,72,Men,336000
2050,73,Men,336000
2050,74,Men,336000
2050,75,Men,337000
2050,76,Men,337000
2050,77,Men,337000
2050,78,Men,337000
2050,79,Men,337000
2050,80,Men,274600
2050,81,Men,274600
2050,82,Men,274600
2050,83,Men,274600
2050,84,Men,274600
2050,85,Men,185800
2050,86,Men,185800
2050,87,Men,185800
2050,88,Men,185800
2050,89,Men,185800
2050,90,Men,89400
2050,91,Men,89400
2050,92,Men,89400
2050,93,Men,89400
2050,94,Men,89400
2050,95,Men,20600
2050,96,Men,20600
2050,97,Men,20600
2050,98,Men,20600
2050,99,Men,20600
2050,100,Men,2600
2050,101,Men,2600
2050,102,Men,2600
2050,103,Men,2600
2050,104,Men,2600
2022,0,Women,142400
2022,1,Women,142400
2022,2,Women,142400
2022,3,Women,142400
2022,4,Women,142400
2022,5,Women,208200
2022,6,Women,208200
2022,7,Women,208200
2022,8,Women,208200
2022,9,Women,208200
2022,10,Women,224400
2022,11,Women,224400
2022,12,Women,224400
2022,13,Women,224400
2022,14,Women,224400
2022,15,Women,223400
2022,16,Women,223400
2022,17,Women,223400
2022,18,Women,223400
2022,19,Women,223400
2022,20,Women,300200
2022,21,Women,300200
2022,22,Women,300200
2022,23,Women,300200
2022,24,Women,300200
2022,25,Women,340400
2022,26,Women,340400
2022,27,Women,340400
2022,28,Women,340400
2022,29,Women,340400
2022,30,Women,319800
2022,31,Women,319800
2022,32,Women,319800
2022,33,Women,319800
2022,34,Women,319800
2022,35,Women,337200
2022,36,Women,337200
2022,37,Women,337200
2022,38,Women,337200
2022,39,Women,337200
2022,40,Women,392800
2022,41,Women,392800
2022,42,Women,392800
2022,43,Women,392800
2022,44,Women,392800
2022,45,Women,399400
2022,46,Women,399400
2022,47,Women,399400
2022,48,Women,399400
2022,49,Women,399400
2022,50,Women,446400
2022,51,Women,446400
2022,52,Women,446400
2022,53,Women,446400
2022,54,Women,446400
2022,55,Women,406800
2022,56,Women,406800
2022,57,Women,406800
2022,58,Women,406800
2022,59,Women,406800
2022,60,Women,421400
2022,61,Women,421400
2022,62,Women,421400
2022,63,Women,421400
2022,64,Women,421400
2022,65,Women,320200
2022,66,Women,320200
2022,67,Women,320200
2022,68,Women,320200
2022,69,Women,320200
2022,70,Women,229200
2022,71,Women,229200
2022,72,Women,229200
2022,73,Women,229200
2022,74,Women,229200
2022,75,Women,179600
2022,76,Women,179600
2022,77,Women,179600
2022,78,Women,179600
2022,79,Women,179600
2022,80,Women,152800
2022,81,Women,152800
2022,82,Women,152800
2022,83,Women,152800
2022,84,Women,152800
2022,85,Women,91400
2022,86,Women,91400
2022,87,Women,91400
2022,88,Women,91400
2022,89,Women,91400
2022,90,Women,39800
2022,91,Women,39800
2022,92,Women,39800
2022,93,Women,39800
2022,94,Women,39800
2022,95,Women,10600
2022,96,Women,10600
2022,97,Women,10600
2022,98,Women,10600
2022,99,Women,10600
2022,100,Women,1600
2022,101,Women,1600
2022,102,Women,1600
2022,103,Women,1600
2022,104,Women,1600
2023,0,Women,132200
2023,1,Women,132200
2023,2,Women,132200
2023,3,Women,132200
2023,4,Women,132200
2023,5,Women,196800
2023,6,Women,196800
2023,7,Women,196800
2023,8,Women,196800
2023,9,Women,196800
2023,10,Women,223600
2023,11,Women,223600
2023,12,Women,223600
2023,13,Women,223600
2023,14,Women,223600
2023,15,Women,223600
2023,16,Women,223600
2023,17,Women,223600
2023,18,Women,223600
2023,19,Women,223600
2023,20,Women,284000
2023,21,Women,284000
2023,22,Women,284000
2023,23,Women,284000
2023,24,Women,284000
2023,25,Women,337400
2023,26,Women,337400
2023,27,Women,337400
2023,28,Women,337400
2023,29,Women,337400
2023,30,Women,327800
2023,31,Women,327800
2023,32,Women,327800
2023,33,Women,327800
2023,34,Women,327800
2023,35,Women,322400
2023,36,Women,322400
2023,37,Women,322400
2023,38,Women,322400
2023,39,Women,322400
2023,40,Women,395400
2023,41,Women,395400
2023,42,Women,395400
2023,43,Women,395400
2023,44,Women,395400
2023,45,Women,387400
2023,46,Women,387400
2023,47,Women,387400
2023,48,Women,387400
2023,49,Women,387400
2023,50,Women,443800
2023,51,Women,443800
2023,52,Women,443800
2023,53,Women,443800
2023,54,Women,443800
2023,55,Women,411800
2023,56,Women,411800
2023,57,Women,411800
2023,58,Women,411800
2023,59,Women,411800
2023,60,Women,426600
2023,61,Women,426600
2023,62,Women,426600
2023,63,Women,426600
2023,64,Women,426600
2023,65,Women,339600
2023,66,Women,339600
2023,67,Women,339600
2023,68,Women,339600
2023,69,Women,339600
2023,70,Women,237000
2023,71,Women,237000
2023,72,Women,237000
2023,73,Women,237000
2023,74,Women,237000
2023,75,Women,182600
2023,76,Women,182600
2023,77,Women,182600
2023,78,Women,182600
2023,79,Women,182600
2023,80,Women,159600
2023,81,Women,159600
2023,82,Women,159600
2023,83,Women,159600
2023,84,Women,159600
2023,85,Women,96400
2023,86,Women,96400
2023,87,Women,96400
2023,88,Women,96400
2023,89,Women,96400
2023,90,Women,42600
2023,91,Women,42600
2023,92,Women,42600
2023,93,Women,42600
2023,94,Women,42600
2023,95,Women,11200
2023,96,Women,11200
2023,97,Women,11200
2023,98,Women,11200
2023,99,Women,11200
2023,100,Women,1600
2023,101,Women,1600
2023,102,Women,1600
2023,103,Women,1600
2023,104,Women,1600
2024,0,Women,124800
2024,1,Women,124800
2024,2,Women,124800
2024,3,Women,124800
2024,4,Women,124800
2024,5,Women,184800
2024,6,Women,184800
2024,7,Women,184800
2024,8,Women,184800
2024,9,Women,184800
2024,10,Women,222600
2024,11,Women,222600
2024,12,Women,222600
2024,13,Women,222600
2024,14,Women,222600
2024,15,Women,223000
2024,16,Women,223000
2024,17,Women,223000
2024,18,Women,223000
2024,19,Women,223000
2024,20,Women,271000
2024,21,Women,271000
2024,22,Women,271000
2024,23,Women,271000
2024,24,Women,271000
2024,25,Women,332800
2024,26,Women,332800
2024,27,Women,332800
2024,28,Women,332800
2024,29,Women,332800
2024,30,Women,334200
2024,31,Women,334200
2024,32,Women,334200
2024,33,Women,334200
2024,34,Women,334200
2024,35,Women,314000
2024,36,Women,314000
2024,37,Women,314000
2024,38,Women,314000
2024,39,Women,314000
2024,40,Women,388800
2024,41,Women,388800
2024,42,Women,388800
2024,43,Women,388800
2024,44,Women,388800
2024,45,Women,378800
2024,46,Women,378800
2024,47,Women,378800
2024,48,Women,378800
2024,49,Women,378800
2024,50,Women,437600
2024,51,Women,437600
2024,52,Women,437600
2024,53,Women,437600
2024,54,Women,437600
2024,55,Women,422400
2024,56,Women,422400
2024,57,Women,422400
2024,58,Women,422400
2024,59,Women,422400
2024,60,Women,425600
2024,61,Women,425600
2024,62,Women,425600
2024,63,Women,425600
2024,64,Women,425600
2024,65,Women,360600
2024,66,Women,360600
2024,67,Women,360600
2024,68,Women,360600
2024,69,Women,360600
2024,70,Women,246800
2024,71,Women,246800
2024,72,Women,246800
2024,73,Women,246800
2024,74,Women,246800
2024,75,Women,189400
2024,76,Women,189400
2024,77,Women,189400
2024,78,Women,189400
2024,79,Women,189400
2024,80,Women,161000
2024,81,Women,161000
2024,82,Women,161000
2024,83,Women,161000
2024,84,Women,161000
2024,85,Women,102200
2024,86,Women,102200
2024,87,Women,102200
2024,88,Women,102200
2024,89,Women,102200
2024,90,Women,46200
2024,91,Women,46200
2024,92,Women,46200
2024,93,Women,46200
2024,94,Women,46200
2024,95,Women,12600
2024,96,Women,12600
2024,97,Women,12600
2024,98,Women,12600
2024,99,Women,12600
2024,100,Women,1800
2024,101,Women,1800
2024,102,Women,1800
2024,103,Women,1800
2024,104,Women,1800
2025,0,Women,121600
2025,1,Women,121600
2025,2,Women,121600
2025,3,Women,121600
2025,4,Women,121600
2025,5,Women,170600
2025,6,Women,170600
2025,7,Women,170600
2025,8,Women,170600
2025,9,Women,170600
2025,10,Women,221600
2025,11,Women,221600
2025,12,Women,221600
2025,13,Women,221600
2025,14,Women,221600
2025,15,Women,223800
2025,16,Women,223800
2025,17,Women,223800
2025,18,Women,223800
2025,19,Women,223800
2025,20,Women,259000
2025,21,Women,259000
2025,22,Women,259000
2025,23,Women,259000
2025,24,Women,259000
2025,25,Women,327200
2025,26,Women,327200
2025,27,Women,327200
2025,28,Women,327200
2025,29,Women,327200
2025,30,Women,338400
2025,31,Women,338400
2025,32,Women,338400
2025,33,Women,338400
2025,34,Women,338400
2025,35,Women,311200
2025,36,Women,311200
2025,37,Women,311200
2025,38,Women,311200
2025,39,Women,311200
2025,40,Women,372600
2025,41,Women,372600
2025,42,Women,372600
2025,43,Women,372600
2025,44,Women,372600
2025,45,Women,379400
2025,46,Women,379400
2025,47,Women,379400
2025,48,Women,379400
2025,49,Women,379400
2025,50,Women,427600
2025,51,Women,427600
2025,52,Women,427600
2025,53,Women,427600
2025,54,Women,427600
2025,55,Women,430800
2025,56,Women,430800
2025,57,Women,430800
2025,58,Women,430800
2025,59,Women,430800
2025,60,Women,417800
2025,61,Women,417800
2025,62,Women,417800
2025,63,Women,417800
2025,64,Women,417800
2025,65,Women,380400
2025,66,Women,380400
2025,67,Women,380400
2025,68,Women,380400
2025,69,Women,380400
2025,70,Women,265600
2025,71,Women,265600
2025,72,Women,265600
2025,73,Women,265600
2025,74,Women,265600
2025,75,Women,197400
2025,76,Women,197400
2025,77,Women,197400
2025,78,Women,197400
2025,79,Women,197400
2025,80,Women,159800
2025,81,Women,159800
2025,82,Women,159800
2025,83,Women,159800
2025,84,Women,159800
2025,85,Women,107000
2025,86,Women,107000
2025,87,Women,107000
2025,88,Women,107000
2025,89,Women,107000
2025,90,Women,50200
2025,91,Women,50200
2025,92,Women,50200
2025,93,Women,50200
2025,94,Women,50200
2025,95,Women,14000
2025,96,Women,14000
2025,97,Women,14000
2025,98,Women,14000
2025,99,Women,14000
2025,100,Women,2200
2025,101,Women,2200
2025,102,Women,2200
2025,103,Women,2200
2025,104,Women,2200
2026,0,Women,120600
2026,1,Women,120600
2026,2,Women,120600
2026,3,Women,120600
2026,4,Women,120600
2026,5,Women,155800
2026,6,Women,155800
2026,7,Women,155800
2026,8,Women,155800
2026,9,Women,155800
2026,10,Women,217600
2026,11,Women,217600
2026,12,Women,217600
2026,13,Women,217600
2026,14,Women,217600
2026,15,Women,227200
2026,16,Women,227200
2026,17,Women,227200
2026,18,Women,227200
2026,19,Women,227200
2026,20,Women,248800
2026,21,Women,248800
2026,22,Women,248800
2026,23,Women,248800
2026,24,Women,248800
2026,25,Women,319400
2026,26,Women,319400
2026,27,Women,319400
2026,28,Women,319400
2026,29,Women,319400
2026,30,Women,339800
2026,31,Women,339800
2026,32,Women,339800
2026,33,Women,339800
2026,34,Women,339800
2026,35,Women,312600
2026,36,Women,312600
2026,37,Women,312600
2026,38,Women,312600
2026,39,Women,312600
2026,40,Women,353800
2026,41,Women,353800
2026,42,Women,353800
2026,43,Women,353800
2026,44,Women,353800
2026,45,Women,385600
2026,46,Women,385600
2026,47,Women,385600
2026,48,Women,385600
2026,49,Women,385600
2026,50,Women,412600
2026,51,Women,412600
2026,52,Women,412600
2026,53,Women,412600
2026,54,Women,412600
2026,55,Women,438800
2026,56,Women,438800
2026,57,Women,438800
2026,58,Women,438800
2026,59,Women,438800
2026,60,Women,407600
2026,61,Women,407600
2026,62,Women,407600
2026,63,Women,407600
2026,64,Women,407600
2026,65,Women,399800
2026,66,Women,399800
2026,67,Women,399800
2026,68,Women,399800
2026,69,Women,399800
2026,70,Women,288800
2026,71,Women,288800
2026,72,Women,288800
2026,73,Women,288800
2026,74,Women,288800
2026,75,Women,204800
2026,76,Women,204800
2026,77,Women,204800
2026,78,Women,204800
2026,79,Women,204800
2026,80,Women,157200
2026,81,Women,157200
2026,82,Women,157200
2026,83,Women,157200
2026,84,Women,157200
2026,85,Women,111800
2026,86,Women,111800
2026,87,Women,111800
2026,88,Women,111800
2026,89,Women,111800
2026,90,Women,54000
2026,91,Women,54000
2026,92,Women,54000
2026,93,Women,54000
2026,94,Women,54000
2026,95,Women,15800
2026,96,Women,15800
2026,97,Women,15800
2026,98,Women,15800
2026,99,Women,15800
2026,100,Women,2400
2026,101,Women,2400
2026,102,Women,2400
2026,103,Women,2400
2026,104,Women,2400
2027,0,Women,120600
2027,1,Women,120600
2027,2,Women,120600
2027,3,Women,120600
2027,4,Women,120600
2027,5,Women,143800
2027,6,Women,143800
2027,7,Women,143800
2027,8,Women,143800
2027,9,Women,143800
2027,10,Women,209200
2027,11,Women,209200
2027,12,Women,209200
2027,13,Women,209200
2027,14,Women,209200
2027,15,Women,229400
2027,16,Women,229400
2027,17,Women,229400
2027,18,Women,229400
2027,19,Women,229400
2027,20,Women,246400
2027,21,Women,246400
2027,22,Women,246400
2027,23,Women,246400
2027,24,Women,246400
2027,25,Women,306400
2027,26,Women,306400
2027,27,Women,306400
2027,28,Women,306400
2027,29,Women,306400
2027,30,Women,337800
2027,31,Women,337800
2027,32,Women,337800
2027,33,Women,337800
2027,34,Women,337800
2027,35,Women,317800
2027,36,Women,317800
2027,37,Women,317800
2027,38,Women,317800
2027,39,Women,317800
2027,40,Women,335600
2027,41,Women,335600
2027,42,Women,335600
2027,43,Women,335600
2027,44,Women,335600
2027,45,Women,391400
2027,46,Women,391400
2027,47,Women,391400
2027,48,Women,391400
2027,49,Women,391400
2027,50,Women,398000
2027,51,Women,398000
2027,52,Women,398000
2027,53,Women,398000
2027,54,Women,398000
2027,55,Women,443800
2027,56,Women,443800
2027,57,Women,443800
2027,58,Women,443800
2027,59,Women,443800
2027,60,Women,402600
2027,61,Women,402600
2027,62,Women,402600
2027,63,Women,402600
2027,64,Women,402600
2027,65,Women,412800
2027,66,Women,412800
2027,67,Women,412800
2027,68,Women,412800
2027,69,Women,412800
2027,70,Women,308400
2027,71,Women,308400
2027,72,Women,308400
2027,73,Women,308400
2027,74,Women,308400
2027,75,Women,212800
2027,76,Women,212800
2027,77,Women,212800
2027,78,Women,212800
2027,79,Women,212800
2027,80,Women,156200
2027,81,Women,156200
2027,82,Women,156200
2027,83,Women,156200
2027,84,Women,156200
2027,85,Women,119000
2027,86,Women,119000
2027,87,Women,119000
2027,88,Women,119000
2027,89,Women,119000
2027,90,Women,57400
2027,91,Women,57400
2027,92,Women,57400
2027,93,Women,57400
2027,94,Women,57400
2027,95,Women,17400
2027,96,Women,17400
2027,97,Women,17400
2027,98,Women,17400
2027,99,Women,17400
2027,100,Women,2800
2027,101,Women,2800
2027,102,Women,2800
2027,103,Women,2800
2027,104,Women,2800
2028,0,Women,122000
2028,1,Women,122000
2028,2,Women,122000
2028,3,Women,122000
2028,4,Women,122000
2028,5,Women,134600
2028,6,Women,134600
2028,7,Women,134600
2028,8,Women,134600
2028,9,Women,134600
2028,10,Women,198400
2028,11,Women,198400
2028,12,Women,198400
2028,13,Women,198400
2028,14,Women,198400
2028,15,Women,229000
2028,16,Women,229000
2028,17,Women,229000
2028,18,Women,229000
2028,19,Women,229000
2028,20,Women,247800
2028,21,Women,247800
2028,22,Women,247800
2028,23,Women,247800
2028,24,Women,247800
2028,25,Women,292200
2028,26,Women,292200
2028,27,Women,292200
2028,28,Women,292200
2028,29,Women,292200
2028,30,Women,333400
2028,31,Women,333400
2028,32,Women,333400
2028,33,Women,333400
2028,34,Women,333400
2028,35,Women,324200
2028,36,Women,324200
2028,37,Women,324200
2028,38,Women,324200
2028,39,Women,324200
2028,40,Women,320200
2028,41,Women,320200
2028,42,Women,320200
2028,43,Women,320200
2028,44,Women,320200
2028,45,Women,393800
2028,46,Women,393800
2028,47,Women,393800
2028,48,Women,393800
2028,49,Women,393800
2028,50,Women,385800
2028,51,Women,385800
2028,52,Women,385800
2028,53,Women,385800
2028,54,Women,385800
2028,55,Women,441400
2028,56,Women,441400
2028,57,Women,441400
2028,58,Women,441400
2028,59,Women,441400
2028,60,Women,408000
2028,61,Women,408000
2028,62,Women,408000
2028,63,Women,408000
2028,64,Women,408000
2028,65,Women,418000
2028,66,Women,418000
2028,67,Women,418000
2028,68,Women,418000
2028,69,Women,418000
2028,70,Women,327000
2028,71,Women,327000
2028,72,Women,327000
2028,73,Women,327000
2028,74,Women,327000
2028,75,Women,220800
2028,76,Women,220800
2028,77,Women,220800
2028,78,Women,220800
2028,79,Women,220800
2028,80,Women,159400
2028,81,Women,159400
2028,82,Women,159400
2028,83,Women,159400
2028,84,Women,159400
2028,85,Women,124400
2028,86,Women,124400
2028,87,Women,124400
2028,88,Women,124400
2028,89,Women,124400
2028,90,Women,60800
2028,91,Women,60800
2028,92,Women,60800
2028,93,Women,60800
2028,94,Women,60800
2028,95,Women,19200
2028,96,Women,19200
2028,97,Women,19200
2028,98,Women,19200
2028,99,Women,19200
2028,100,Women,3200
2028,101,Women,3200
2028,102,Women,3200
2028,103,Women,3200
2028,104,Women,3200
2029,0,Women,123800
2029,1,Women,123800
2029,2,Women,123800
2029,3,Women,123800
2029,4,Women,123800
2029,5,Women,127600
2029,6,Women,127600
2029,7,Women,127600
2029,8,Women,127600
2029,9,Women,127600
2029,10,Women,186800
2029,11,Women,186800
2029,12,Women,186800
2029,13,Women,186800
2029,14,Women,186800
2029,15,Women,228000
2029,16,Women,228000
2029,17,Women,228000
2029,18,Women,228000
2029,19,Women,228000
2029,20,Women,247400
2029,21,Women,247400
2029,22,Women,247400
2029,23,Women,247400
2029,24,Women,247400
2029,25,Women,280200
2029,26,Women,280200
2029,27,Women,280200
2029,28,Women,280200
2029,29,Women,280200
2029,30,Women,328000
2029,31,Women,328000
2029,32,Women,328000
2029,33,Women,328000
2029,34,Women,328000
2029,35,Women,329800
2029,36,Women,329800
2029,37,Women,329800
2029,38,Women,329800
2029,39,Women,329800
2029,40,Women,311200
2029,41,Women,311200
2029,42,Women,311200
2029,43,Women,311200
2029,44,Women,311200
2029,45,Women,386800
2029,46,Women,386800
2029,47,Women,386800
2029,48,Women,386800
2029,49,Women,386800
2029,50,Women,377000
2029,51,Women,377000
2029,52,Women,377000
2029,53,Women,377000
2029,54,Women,377000
