year,age,sex,population
2027,13,Women,162000
2027,14,Women,162000
2027,15,Women,157600
2027,16,Women,157600
2027,17,Women,157600
2027,18,Women,157600
2027,19,Women,157600
2027,20,Women,162800
2027,21,Women,162800
2027,22,Women,162800
2027,23,Women,162800
2027,24,Women,162800
2027,25,Women,182800
2027,26,Women,182800
2027,27,Women,182800
2027,28,Women,182800
2027,29,Women,182800
2027,30,Women,194400
2027,31,Women,194400
2027,32,Women,194400
2027,33,Women,194400
2027,34,Women,194400
2027,35,Women,189000
2027,36,Women,189000
2027,37,Women,189000
2027,38,Women,189000
2027,39,Women,189000
2027,40,Women,176400
2027,41,Women,176400
2027,42,Women,176400
2027,43,Women,176400
2027,44,Women,176400
2027,45,Women,161000
2027,46,Women,161000
2027,47,Women,161000
2027,48,Women,161000
2027,49,Women,161000
2027,50,Women,179000
2027,51,Women,179000
2027,52,Women,179000
2027,53,Women,179000
2027,54,Women,179000
2027,55,Women,216600
2027,56,Women,216600
2027,57,Women,216600
2027,58,Women,216600
2027,59,Women,216600
2027,60,Women,179600
2027,61,Women,179600
2027,62,Women,179600
2027,63,Women,179600
2027,64,Women,179600
2027,65,Women,142400
2027,66,Women,142400
2027,67,Women,142400
2027,68,Women,142400
2027,69,Women,142400
2027,70,Women,96800
2027,71,Women,96800
2027,72,Women,96800
2027,73,Women,96800
2027,74,Women,96800
2027,75,Women,69200
2027,76,Women,69200
2027,77,Women,69200
2027,78,Women,69200
2027,79,Women,69200
2027,80,Women,56200
2027,81,Women,56200
2027,82,Women,56200
2027,83,Women,56200
2027,84,Women,56200
2027,85,Women,29000
2027,86,Women,29000
2027,87,Women,29000
2027,88,Women,29000
2027,89,Women,29000
2027,90,Women,8400
2027,91,Women,8400
2027,92,Women,8400
2027,93,Women,8400
2027,94,Women,8400
2027,95,Women,1200
2027,96,Women,1200
2027,97,Women,1200
2027,98,Women,1200
2027,99,Women,1200
2028,0,Women,158400
2028,1,Women,158400
2028,2,Women,158400
2028,3,Women,158400
2028,4,Women,158400
2028,5,Women,165600
2028,6,Women,165600
2028,7,Women,165600
2028,8,Women,165600
2028,9,Women,165600
2028,10,Women,163200
2028,11,Women,163200
2028,12,Women,163200
2028,13,Women,163200
2028,14,Women,163200
2028,15,Women,157200
2028,16,Women,157200
2028,17,Women,157200
2028,18,Women,157200
2028,19,Women,157200
2028,20,Women,159800
2028,21,Women,159800
2028,22,Women,159800
2028,23,Women,159800
2028,24,Women,159800
2028,25,Women,179000
2028,26,Women,179000
2028,27,Women,179000
2028,28,Women,179000
2028,29,Women,179000
2028,30,Women,193000
2028,31,Women,193000
2028,32,Women,193000
2028,33,Women,193000
2028,34,Women,193000
2028,35,Women,191400
2028,36,Women,191400
2028,37,Women,191400
2028,38,Women,191400
2028,39,Women,191400
2028,40,Women,178400
2028,41,Women,178400
2028,42,Women,178400
2028,43,Women,178400
2028,44,Women,178400
2028,45,Women,164000
2028,46,Women,164000
2028,47,Women,164000
2028,48,Women,164000
2028,49,Women,164000
2028,50,Women,167400
2028,51,Women,167400
2028,52,Women,167400
2028,53,Women,167400
2028,54,Women,167400
2028,55,Women,214200
2028,56,Women,214200
2028,57,Women,214200
2028,58,Women,214200
2028,59,Women,214200
2028,60,Women,188800
2028,61,Women,188800
2028,62,Women,188800
2028,63,Women,188800
2028,64,Women,188800
2028,65,Women,143200
2028,66,Women,143200
2028,67,Women,143200
2028,68,Women,143200
2028,69,Women,143200
2028,70,Women,109600
2028,71,Women,109600
2028,72,Women,109600
2028,73,Women,109600
2028,74,Women,109600
2028,75,Women,65200
2028,76,Women,65200
2028,77,Women,65200
2028,78,Women,65200
2028,79,Women,65200
2028,80,Women,56200
2028,81,Women,56200
2028,82,Women,56200
2028,83,Women,56200
2028,84,Women,56200
2028,85,Women,29400
2028,86,Women,29400
2028,87,Women,29400
2028,88,Women,29400
2028,89,Women,29400
2028,90,Women,9000
2028,91,Women,9000
2028,92,Women,9000
2028,93,Women,9000
2028,94,Women,9000
2028,95,Women,1200
2028,96,Women,1200
2028,97,Women,1200
2028,98,Women,1200
2028,99,Women,1200
2029,0,Women,155400
2029,1,Women,155400
2029,2,Women,155400
2029,3,Women,155400
2029,4,Women,155400
2029,5,Women,165000
2029,6,Women,165000
2029,7,Women,165000
2029,8,Women,165000
2029,9,Women,165000
2029,10,Women,164200
2029,11,Women,164200
2029,12,Women,164200
2029,13,Women,164200
2029,14,Women,164200
2029,15,Women,157400
2029,16,Women,157400
2029,17,Women,157400
2029,18,Women,157400
2029,19,Women,157400
2029,20,Women,157800
2029,21,Women,157800
2029,22,Women,157800
2029,23,Women,157800
2029,24,Women,157800
2029,25,Women,174600
2029,26,Women,174600
2029,27,Women,174600
2029,28,Women,174600
2029,29,Women,174600
2029,30,Women,191200
2029,31,Women,191200
2029,32,Women,191200
2029,33,Women,191200
2029,34,Women,191200
2029,35,Women,193200
2029,36,Women,193200
2029,37,Women,193200
2029,38,Women,193200
2029,39,Women,193200
2029,40,Women,180400
2029,41,Women,180400
2029,42,Women,180400
2029,43,Women,180400
2029,44,Women,180400
2029,45,Women,167200
2029,46,Women,167200
2029,47,Women,167200
2029,48,Women,167200
2029,49,Women,167200
2029,50,Women,160600
2029,51,Women,160600
2029,52,Women,160600
2029,53,Women,160600
2029,54,Women,160600
2029,55,Women,207600
2029,56,Women,207600
2029,57,Women,207600
2029,58,Women,207600
2029,59,Women,207600
2029,60,Women,196000
2029,61,Women,196000
2029,62,Women,196000
2029,63,Women,196000
2029,64,Women,196000
2029,65,Women,146800
2029,66,Women,146800
2029,67,Women,146800
2029,68,Women,146800
2029,69,Women,146800
2029,70,Women,118200
2029,71,Women,118200
2029,72,Women,118200
2029,73,Women,118200
2029,74,Women,118200
2029,75,Women,64600
2029,76,Women,64600
2029,77,Women,64600
2029,78,Women,64600
2029,79,Women,64600
2029,80,Women,55800
2029,81,Women,55800
2029,82,Women,55800
2029,83,Women,55800
2029,84,Women,55800
2029,85,Women,29600
2029,86,Women,29600
2029,87,Women,29600
2029,88,Women,29600
2029,89,Women,29600
2029,90,Women,9600
2029,91,Women,9600
2029,92,Women,9600
2029,93,Women,9600
2029,94,Women,9600
2029,95,Women,1400
2029,96,Women,1400
2029,97,Women,1400
2029,98,Women,1400
2029,99,Women,1400
2029,100,Women,200
2029,101,Women,200
2029,102,Women,200
2029,103,Women,200
2029,104,Women,200
2030,0,Women,152200
2030,1,Women,152200
2030,2,Women,152200
2030,3,Women,152200
2030,4,Women,152200
2030,5,Women,163800
2030,6,Women,163800
2030,7,Women,163800
2030,8,Women,163800
2030,9,Women,163800
2030,10,Women,165000
2030,11,Women,165000
2030,12,Women,165000
2030,13,Women,165000
2030,14,Women,165000
2030,15,Women,158600
2030,16,Women,158600
2030,17,Women,158600
2030,18,Women,158600
2030,19,Women,158600
2030,20,Women,156400
2030,21,Women,156400
2030,22,Women,156400
2030,23,Women,156400
2030,24,Women,156400
2030,25,Women,169600
2030,26,Women,169600
2030,27,Women,169600
2030,28,Women,169600
2030,29,Women,169600
2030,30,Women,188800
2030,31,Women,188800
2030,32,Women,188800
2030,33,Women,188800
2030,34,Women,188800
2030,35,Women,194200
2030,36,Women,194200
2030,37,Women,194200
2030,38,Women,194200
2030,39,Women,194200
2030,40,Women,182600
2030,41,Women,182600
2030,42,Women,182600
2030,43,Women,182600
2030,44,Women,182600
2030,45,Women,170200
2030,46,Women,170200
2030,47,Women,170200
2030,48,Women,170200
2030,49,Women,170200
2030,50,Women,156800
2030,51,Women,156800
2030,52,Women,156800
2030,53,Women,156800
2030,54,Women,156800
2030,55,Women,198600
2030,56,Women,198600
2030,57,Women,198600
2030,58,Women,198600
2030,59,Women,198600
2030,60,Women,202600
2030,61,Women,202600
2030,62,Women,202600
2030,63,Women,202600
2030,64,Women,202600
2030,65,Women,152200
2030,66,Women,152200
2030,67,Women,152200
2030,68,Women,152200
2030,69,Women,152200
2030,70,Women,123000
2030,71,Women,123000
2030,72,Women,123000
2030,73,Women,123000
2030,74,Women,123000
2030,75,Women,66000
2030,76,Women,66000
2030,77,Women,66000
2030,78,Women,66000
2030,79,Women,66000
2030,80,Women,55600
2030,81,Women,55600
2030,82,Women,55600
2030,83,Women,55600
2030,84,Women,55600
2030,85,Women,29600
2030,86,Women,29600
2030,87,Women,29600
2030,88,Women,29600
2030,89,Women,29600
2030,90,Women,10000
2030,91,Women,10000
2030,92,Women,10000
2030,93,Women,10000
2030,94,Women,10000
2030,95,Women,1600
2030,96,Women,1600
2030,97,Women,1600
2030,98,Women,1600
2030,99,Women,1600
2030,100,Women,200
2030,101,Women,200
2030,102,Women,200
2030,103,Women,200
2030,104,Women,200
2031,0,Women,149000
2031,1,Women,149000
2031,2,Women,149000
2031,3,Women,149000
2031,4,Women,149000
2031,5,Women,162200
2031,6,Women,162200
2031,7,Women,162200
2031,8,Women,162200
2031,9,Women,162200
2031,10,Women,165600
2031,11,Women,165600
2031,12,Women,165600
2031,13,Women,165600
2031,14,Women,165600
2031,15,Women,160000
2031,16,Women,160000
2031,17,Women,160000
2031,18,Women,160000
2031,19,Women,160000
2031,20,Women,155800
2031,21,Women,155800
2031,22,Women,155800
2031,23,Women,155800
2031,24,Women,155800
2031,25,Women,165000
2031,26,Women,165000
2031,27,Women,165000
2031,28,Women,165000
2031,29,Women,165000
2031,30,Women,185600
2031,31,Women,185600
2031,32,Women,185600
2031,33,Women,185600
2031,34,Women,185600
2031,35,Women,194200
2031,36,Women,194200
2031,37,Women,194200
2031,38,Women,194200
2031,39,Women,194200
2031,40,Women,185000
2031,41,Women,185000
2031,42,Women,185000
2031,43,Women,185000
2031,44,Women,185000
2031,45,Women,172600
2031,46,Women,172600
2031,47,Women,172600
2031,48,Women,172600
2031,49,Women,172600
2031,50,Women,156000
2031,51,Women,156000
2031,52,Women,156000
2031,53,Women,156000
2031,54,Women,156000
2031,55,Women,187800
2031,56,Women,187800
2031,57,Women,187800
2031,58,Women,187800
2031,59,Women,187800
2031,60,Women,207200
2031,61,Women,207200
2031,62,Women,207200
2031,63,Women,207200
2031,64,Women,207200
2031,65,Women,159400
2031,66,Women,159400
2031,67,Women,159400
2031,68,Women,159400
2031,69,Women,159400
2031,70,Women,126800
2031,71,Women,126800
2031,72,Women,126800
2031,73,Women,126800
2031,74,Women,126800
2031,75,Women,71000
2031,76,Women,71000
2031,77,Women,71000
2031,78,Women,71000
2031,79,Women,71000
2031,80,Women,53000
2031,81,Women,53000
2031,82,Women,53000
2031,83,Women,53000
2031,84,Women,53000
2031,85,Women,30000
2031,86,Women,30000
2031,87,Women,30000
2031,88,Women,30000
2031,89,Women,30000
2031,90,Women,10400
2031,91,Women,10400
2031,92,Women,10400
2031,93,Women,10400
2031,94,Women,10400
2031,95,Women,1600
2031,96,Women,1600
2031,97,Women,1600
2031,98,Women,1600
2031,99,Women,1600
2031,100,Women,200
2031,101,Women,200
2031,102,Women,200
2031,103,Women,200
2031,104,Women,200
2032,0,Women,145800
2032,1,Women,145800
2032,2,Women,145800
2032,3,Women,145800
2032,4,Women,145800
2032,5,Women,160000
2032,6,Women,160000
2032,7,Women,160000
2032,8,Women,160000
2032,9,Women,160000
2032,10,Women,165600
2032,11,Women,165600
2032,12,Women,165600
2032,13,Women,165600
2032,14,Women,165600
2032,15,Women,161200
2032,16,Women,161200
2032,17,Women,161200
2032,18,Women,161200
2032,19,Women,161200
2032,20,Women,155200
2032,21,Women,155200
2032,22,Women,155200
2032,23,Women,155200
2032,24,Women,155200
2032,25,Women,161200
2032,26,Women,161200
2032,27,Women,161200
2032,28,Women,161200
2032,29,Women,161200
2032,30,Women,182200
2032,31,Women,182200
2032,32,Women,182200
2032,33,Women,182200
2032,34,Women,182200
2032,35,Women,193400
2032,36,Women,193400
2032,37,Women,193400
2032,38,Women,193400
2032,39,Women,193400
2032,40,Women,187600
2032,41,Women,187600
2032,42,Women,187600
2032,43,Women,187600
2032,44,Women,187600
2032,45,Women,174400
2032,46,Women,174400
2032,47,Women,174400
2032,48,Women,174400
2032,49,Women,174400
2032,50,Women,158400
2032,51,Women,158400
2032,52,Women,158400
2032,53,Women,158400
2032,54,Women,158400
2032,55,Women,174800
2032,56,Women,174800
2032,57,Women,174800
2032,58,Women,174800
2032,59,Women,174800
2032,60,Women,208800
2032,61,Women,208800
2032,62,Women,208800
2032,63,Women,208800
2032,64,Women,208800
2032,65,Women,169200
2032,66,Women,169200
2032,67,Women,169200
2032,68,Women,169200
2032,69,Women,169200
2032,70,Women,128600
2032,71,Women,128600
2032,72,Women,128600
2032,73,Women,128600
2032,74,Women,128600
2032,75,Women,80600
2032,76,Women,80600
2032,77,Women,80600
2032,78,Women,80600
2032,79,Women,80600
2032,80,Women,48200
2032,81,Women,48200
2032,82,Women,48200
2032,83,Women,48200
2032,84,Women,48200
2032,85,Women,30200
2032,86,Women,30200
2032,87,Women,30200
2032,88,Women,30200
2032,89,Women,30200
2032,90,Women,10600
2032,91,Women,10600
2032,92,Women,10600
2032,93,Women,10600
2032,94,Women,10600
2032,95,Women,1800
2032,96,Women,1800
2032,97,Women,1800
2032,98,Women,1800
2032,99,Women,1800
2032,100,Women,200
2032,101,Women,200
2032,102,Women,200
2032,103,Women,200
2032,104,Women,200
2033,0,Women,142600
2033,1,Women,142600
2033,2,Women,142600
2033,3,Women,142600
2033,4,Women,142600
2033,5,Women,157600
2033,6,Women,157600
2033,7,Women,157600
2033,8,Women,157600
2033,9,Women,157600
2033,10,Women,165200
2033,11,Women,165200
2033,12,Women,165200
2033,13,Women,165200
2033,14,Women,165200
2033,15,Women,162400
2033,16,Women,162400
2033,17,Women,162400
2033,18,Women,162400
2033,19,Women,162400
2033,20,Women,154800
2033,21,Women,154800
2033,22,Women,154800
2033,23,Women,154800
2033,24,Women,154800
2033,25,Women,158400
2033,26,Women,158400
2033,27,Women,158400
2033,28,Women,158400
2033,29,Women,158400
2033,30,Women,178400
2033,31,Women,178400
2033,32,Women,178400
2033,33,Women,178400
2033,34,Women,178400
2033,35,Women,192000
2033,36,Women,192000
2033,37,Women,192000
2033,38,Women,192000
2033,39,Women,192000
2033,40,Women,190000
2033,41,Women,190000
2033,42,Women,190000
2033,43,Women,190000
2033,44,Women,190000
2033,45,Women,176400
2033,46,Women,176400
2033,47,Women,176400
2033,48,Women,176400
2033,49,Women,176400
2033,50,Women,161400
2033,51,Women,161400
2033,52,Women,161400
2033,53,Women,161400
2033,54,Women,161400
2033,55,Women,163400
2033,56,Women,163400
2033,57,Women,163400
2033,58,Women,163400
2033,59,Women,163400
2033,60,Women,206600
2033,61,Women,206600
2033,62,Women,206600
2033,63,Women,206600
2033,64,Women,206600
2033,65,Women,178000
2033,66,Women,178000
2033,67,Women,178000
2033,68,Women,178000
2033,69,Women,178000
2033,70,Women,129400
2033,71,Women,129400
2033,72,Women,129400
2033,73,Women,129400
2033,74,Women,129400
2033,75,Women,91200
2033,76,Women,91200
2033,77,Women,91200
2033,78,Women,91200
2033,79,Women,91200
2033,80,Women,45400
2033,81,Women,45400
2033,82,Women,45400
2033,83,Women,45400
2033,84,Women,45400
2033,85,Women,30400
2033,86,Women,30400
2033,87,Women,30400
2033,88,Women,30400
2033,89,Women,30400
2033,90,Women,10800
2033,91,Women,10800
2033,92,Women,10800
2033,93,Women,10800
2033,94,Women,10800
2033,95,Women,2000
2033,96,Women,2000
2033,97,Women,2000
2033,98,Women,2000
2033,99,Women,2000
2033,100,Women,200
2033,101,Women,200
2033,102,Women,200
2033,103,Women,200
2033,104,Women,200
2034,0,Women,139400
2034,1,Women,139400
2034,2,Women,139400
2034,3,Women,139400
2034,4,Women,139400
2034,5,Women,154800
2034,6,Women,154800
2034,7,Women,154800
2034,8,Women,154800
2034,9,Women,154800
2034,10,Women,164400
2034,11,Women,164400
2034,12,Women,164400
2034,13,Women,164400
2034,14,Women,164400
2034,15,Women,163400
2034,16,Women,163400
2034,17,Women,163400
2034,18,Women,163400
2034,19,Women,163400
2034,20,Women,155000
2034,21,Women,155000
2034,22,Women,155000
2034,23,Women,155000
2034,24,Women,155000
2034,25,Women,156200
2034,26,Women,156200
2034,27,Women,156200
2034,28,Women,156200
2034,29,Women,156200
2034,30,Women,174000
2034,31,Women,174000
2034,32,Women,174000
2034,33,Women,174000
2034,34,Women,174000
2034,35,Women,190400
2034,36,Women,190400
2034,37,Women,190400
2034,38,Women,190400
2034,39,Women,190400
2034,40,Women,191800
2034,41,Women,191800
2034,42,Women,191800
2034,43,Women,191800
2034,44,Women,191800
2034,45,Women,178400
2034,46,Women,178400
2034,47,Women,178400
2034,48,Women,178400
2034,49,Women,178400
2034,50,Women,164600
2034,51,Women,164600
2034,52,Women,164600
2034,53,Women,164600
2034,54,Women,164600
2034,55,Women,157000
2034,56,Women,157000
2034,57,Women,157000
2034,58,Women,157000
2034,59,Women,157000
2034,60,Women,200400
2034,61,Women,200400
2034,62,Women,200400
2034,63,Women,200400
2034,64,Women,200400
2034,65,Women,184800
2034,66,Women,184800
2034,67,Women,184800
2034,68,Women,184800
2034,69,Women,184800
2034,70,Women,132800
2034,71,Women,132800
2034,72,Women,132800
2034,73,Women,132800
2034,74,Women,132800
2034,75,Women,98400
2034,76,Women,98400
2034,77,Women,98400
2034,78,Women,98400
2034,79,Women,98400
2034,80,Women,45400
2034,81,Women,45400
2034,82,Women,45400
2034,83,Women,45400
2034,84,Women,45400
2034,85,Women,30200
2034,86,Women,30200
2034,87,Women,30200
2034,88,Women,30200
2034,89,Women,30200
2034,90,Women,11000
2034,91,Women,11000
2034,92,Women,11000
2034,93,Women,11000
2034,94,Women,11000
2034,95,Women,2200
2034,96,Women,2200
2034,97,Women,2200
2034,98,Women,2200
2034,99,Women,2200
2034,100,Women,200
2034,101,Women,200
2034,102,Women,200
2034,103,Women,200
2034,104,Women,200
2035,0,Women,136600
2035,1,Women,136600
2035,2,Women,136600
2035,3,Women,136600
2035,4,Women,136600
2035,5,Women,151600
2035,6,Women,151600
2035,7,Women,151600
2035,8,Women,151600
2035,9,Women,151600
2035,10,Women,163400
2035,11,Women,163400
2035,12,Women,163400
2035,13,Women,163400
2035,14,Women,163400
2035,15,Women,164200
2035,16,Women,164200
2035,17,Women,164200
2035,18,Women,164200
2035,19,Women,164200
2035,20,Women,156200
2035,21,Women,156200
2035,22,Women,156200
2035,23,Women,156200
2035,24,Women,156200
2035,25,Women,155000
2035,26,Women,155000
2035,27,Women,155000
2035,28,Women,155000
2035,29,Women,155000
2035,30,Women,169000
2035,31,Women,169000
2035,32,Women,169000
2035,33,Women,169000
2035,34,Women,169000
2035,35,Women,187800
2035,36,Women,187800
2035,37,Women,187800
2035,38,Women,187800
2035,39,Women,187800
2035,40,Women,192800
2035,41,Women,192800
2035,42,Women,192800
2035,43,Women,192800
2035,44,Women,192800
2035,45,Women,180600
2035,46,Women,180600
2035,47,Women,180600
2035,48,Women,180600
2035,49,Women,180600
2035,50,Women,167400
2035,51,Women,167400
2035,52,Women,167400
2035,53,Women,167400
2035,54,Women,167400
2035,55,Women,153200
2035,56,Women,153200
2035,57,Women,153200
2035,58,Women,153200
2035,59,Women,153200
2035,60,Women,191800
2035,61,Women,191800
2035,62,Women,191800
2035,63,Women,191800
2035,64,Women,191800
2035,65,Women,191200
2035,66,Women,191200
2035,67,Women,191200
2035,68,Women,191200
2035,69,Women,191200
2035,70,Women,138000
2035,71,Women,138000
2035,72,Women,138000
2035,73,Women,138000
2035,74,Women,138000
2035,75,Women,102600
2035,76,Women,102600
2035,77,Women,102600
2035,78,Women,102600
2035,79,Women,102600
2035,80,Women,47200
2035,81,Women,47200
2035,82,Women,47200
2035,83,Women,47200
2035,84,Women,47200
2035,85,Women,30400
2035,86,Women,30400
2035,87,Women,30400
2035,88,Women,30400
2035,89,Women,30400
2035,90,Women,11000
2035,91,Women,11000
2035,92,Women,11000
2035,93,Women,11000
2035,94,Women,11000
2035,95,Women,2200
2035,96,Women,2200
2035,97,Women,2200
2035,98,Women,2200
2035,99,Women,2200
2035,100,Women,200
2035,101,Women,200
2035,102,Women,200
2035,103,Women,200
2035,104,Women,200
2036,0,Women,134200
2036,1,Women,134200
2036,2,Women,134200
2036,3,Women,134200
2036,4,Women,134200
2036,5,Women,148400
2036,6,Women,148400
2036,7,Women,148400
2036,8,Women,148400
2036,9,Women,148400
2036,10,Women,161600
2036,11,Women,161600
2036,12,Women,161600
2036,13,Women,161600
2036,14,Women,161600
2036,15,Women,164600
2036,16,Women,164600
2036,17,Women,164600
2036,18,Women,164600
2036,19,Women,164600
2036,20,Women,157400
2036,21,Women,157400
2036,22,Women,157400
2036,23,Women,157400
2036,24,Women,157400
2036,25,Women,154200
2036,26,Women,154200
2036,27,Women,154200
2036,28,Women,154200
2036,29,Women,154200
2036,30,Women,164400
2036,31,Women,164400
2036,32,Women,164400
2036,33,Women,164400
2036,34,Women,164400
2036,35,Women,184800
2036,36,Women,184800
2036,37,Women,184800
2036,38,Women,184800
2036,39,Women,184800
2036,40,Women,192800
2036,41,Women,192800
2036,42,Women,192800
2036,43,Women,192800
2036,44,Women,192800
2036,45,Women,183200
2036,46,Women,183200
2036,47,Women,183200
2036,48,Women,183200
2036,49,Women,183200
2036,50,Women,170000
2036,51,Women,170000
2036,52,Women,170000
2036,53,Women,170000
2036,54,Women,170000
2036,55,Women,152600
2036,56,Women,152600
2036,57,Women,152600
2036,58,Women,152600
2036,59,Women,152600
2036,60,Women,181400
2036,61,Women,181400
2036,62,Women,181400
2036,63,Women,181400
2036,64,Women,181400
2036,65,Women,195800
2036,66,Women,195800
2036,67,Women,195800
2036,68,Women,195800
2036,69,Women,195800
2036,70,Women,144600
2036,71,Women,144600
2036,72,Women,144600
2036,73,Women,144600
2036,74,Women,144600
2036,75,Women,105800
2036,76,Women,105800
2036,77,Women,105800
2036,78,Women,105800
2036,79,Women,105800
2036,80,Women,51000
2036,81,Women,51000
2036,82,Women,51000
2036,83,Women,51000
2036,84,Women,51000
2036,85,Women,28800
2036,86,Women,28800
2036,87,Women,28800
2036,88,Women,28800
2036,89,Women,28800
2036,90,Women,11200
2036,91,Women,11200
2036,92,Women,11200
2036,93,Women,11200
2036,94,Women,11200
2036,95,Women,2400
2036,96,Women,2400
2036,97,Women,2400
2036,98,Women,2400
2036,99,Women,2400
2036,100,Women,200
2036,101,Women,200
2036,102,Women,200
2036,103,Women,200
2036,104,Women,200
2037,0,Women,132000
2037,1,Women,132000
2037,2,Women,132000
2037,3,Women,132000
2037,4,Women,132000
2037,5,Women,145000
2037,6,Women,145000
2037,7,Women,145000
2037,8,Women,145000
2037,9,Women,145000
2037,10,Women,159600
2037,11,Women,159600
2037,12,Women,159600
2037,13,Women,159600
2037,14,Women,159600
2037,15,Women,164800
2037,16,Women,164800
2037,17,Women,164800
2037,18,Women,164800
2037,19,Women,164800
2037,20,Women,158800
2037,21,Women,158800
2037,22,Women,158800
2037,23,Women,158800
2037,24,Women,158800
2037,25,Women,153600
2037,26,Women,153600
2037,27,Women,153600
2037,28,Women,153600
2037,29,Women,153600
2037,30,Women,160600
2037,31,Women,160600
2037,32,Women,160600
2037,33,Women,160600
2037,34,Women,160600
2037,35,Women,181200
2037,36,Women,181200
2037,37,Women,181200
2037,38,Women,181200
2037,39,Women,181200
2037,40,Women,192000
2037,41,Women,192000
2037,42,Women,192000
2037,43,Women,192000
2037,44,Women,192000
2037,45,Women,185800
2037,46,Women,185800
2037,47,Women,185800
2037,48,Women,185800
2037,49,Women,185800
2037,50,Women,171800
2037,51,Women,171800
2037,52,Women,171800
2037,53,Women,171800
2037,54,Women,171800
2037,55,Women,154800
2037,56,Women,154800
2037,57,Women,154800
2037,58,Women,154800
2037,59,Women,154800
2037,60,Women,168800
2037,61,Women,168800
2037,62,Women,168800
2037,63,Women,168800
2037,64,Women,168800
2037,65,Women,197400
2037,66,Women,197400
2037,67,Women,197400
2037,68,Women,197400
2037,69,Women,197400
2037,70,Women,153600
2037,71,Women,153600
2037,72,Women,153600
2037,73,Women,153600
2037,74,Women,153600
2037,75,Women,107200
2037,76,Women,107200
2037,77,Women,107200
2037,78,Women,107200
2037,79,Women,107200
2037,80,Women,58000
2037,81,Women,58000
2037,82,Women,58000
2037,83,Women,58000
2037,84,Women,58000
2037,85,Women,26200
2037,86,Women,26200
2037,87,Women,26200
2037,88,Women,26200
2037,89,Women,26200
2037,90,Women,11600
2037,91,Women,11600
2037,92,Women,11600
2037,93,Women,11600
2037,94,Women,11600
2037,95,Women,2400
2037,96,Women,2400
2037,97,Women,2400
2037,98,Women,2400
2037,99,Women,2400
2037,100,Women,200
2037,101,Women,200
2037,102,Women,200
2037,103,Women,200
2037,104,Women,200
2038,0,Women,130000
2038,1,Women,130000
2038,2,Women,130000
2038,3,Women,130000
2038,4,Women,130000
2038,5,Women,141800
2038,6,Women,141800
2038,7,Women,141800
2038,8,Women,141800
2038,9,Women,141800
2038,10,Women,157200
2038,11,Women,157200
2038,12,Women,157200
2038,13,Women,157200
2038,14,Women,157200
2038,15,Women,164400
2038,16,Women,164400
2038,17,Women,164400
2038,18,Women,164400
2038,19,Women,164400
2038,20,Women,160000
2038,21,Women,160000
2038,22,Women,160000
2038,23,Women,160000
2038,24,Women,160000
2038,25,Women,153400
2038,26,Women,153400
2038,27,Women,153400
2038,28,Women,153400
2038,29,Women,153400
2038,30,Women,157800
2038,31,Women,157800
2038,32,Women,157800
2038,33,Women,157800
2038,34,Women,157800
2038,35,Women,177600
2038,36,Women,177600
2038,37,Women,177600
2038,38,Women,177600
2038,39,Women,177600
2038,40,Women,190800
2038,41,Women,190800
2038,42,Women,190800
2038,43,Women,190800
2038,44,Women,190800
2038,45,Women,188000
2038,46,Women,188000
2038,47,Women,188000
2038,48,Women,188000
2038,49,Women,188000
2038,50,Women,173800
2038,51,Women,173800
2038,52,Women,173800
2038,53,Women,173800
2038,54,Women,173800
2038,55,Women,158000
2038,56,Women,158000
2038,57,Women,158000
2038,58,Women,158000
2038,59,Women,158000
2038,60,Women,158000
2038,61,Women,158000
2038,62,Women,158000
2038,63,Women,158000
2038,64,Women,158000
2038,65,Women,195400
2038,66,Women,195400
2038,67,Women,195400
2038,68,Women,195400
2038,69,Women,195400
2038,70,Women,161800
2038,71,Women,161800
2038,72,Women,161800
2038,73,Women,161800
2038,74,Women,161800
2038,75,Women,108400
2038,76,Women,108400
2038,77,Women,108400
2038,78,Women,108400
2038,79,Women,108400
2038,80,Women,66000
2038,81,Women,66000
2038,82,Women,66000
2038,83,Women,66000
2038,84,Women,66000
2038,85,Women,25000
2038,86,Women,25000
2038,87,Women,25000
2038,88,Women,25000
2038,89,Women,25000
2038,90,Women,11600
2038,91,Women,11600
2038,92,Women,11600
2038,93,Women,11600
2038,94,Women,11600
2038,95,Women,2400
2038,96,Women,2400
2038,97,Women,2400
2038,98,Women,2400
2038,99,Women,2400
2038,100,Women,200
2038,101,Women,200
2038,102,Women,200
2038,103,Women,200
2038,104,Women,200
2039,0,Women,128600
2039,1,Women,128600
2039,2,Women,128600
2039,3,Women,128600
2039,4,Women,128600
2039,5,Women,138800
2039,6,Women,138800
2039,7,Women,138800
2039,8,Women,138800
2039,9,Women,138800
2039,10,Women,154400
2039,11,Women,154400
2039,12,Women,154400
2039,13,Women,154400
2039,14,Women,154400
2039,15,Women,163600
2039,16,Women,163600
2039,17,Women,163600
2039,18,Women,163600
2039,19,Women,163600
2039,20,Women,161000
2039,21,Women,161000
2039,22,Women,161000
2039,23,Women,161000
2039,24,Women,161000
2039,25,Women,153600
2039,26,Women,153600
2039,27,Women,153600
2039,28,Women,153600
2039,29,Women,153600
2039,30,Women,155800
2039,31,Women,155800
2039,32,Women,155800
2039,33,Women,155800
2039,34,Women,155800
2039,35,Women,173200
2039,36,Women,173200
2039,37,Women,173200
2039,38,Women,173200
